route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type
859,c_2553_b_805_d_31,t_5858_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5855_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5853_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5852_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5851_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5850_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5849_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5848_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5847_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5846_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5845_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5844_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5843_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5842_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5841_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5840_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5839_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5838_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5837_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5836_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5835_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5834_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5833_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5832_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5808_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5807_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5806_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5805_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5804_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5803_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5802_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5801_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5800_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5799_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5798_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5797_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5796_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5795_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5794_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5793_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5792_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5791_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5790_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5789_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5788_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5787_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5786_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5785_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5784_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5783_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5782_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5781_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5780_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5779_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5778_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5777_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5776_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5775_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5774_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5773_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5772_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5771_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5770_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5769_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5768_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5767_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5766_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5809_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5810_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5811_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5812_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5813_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5814_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5815_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5816_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5817_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5818_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5819_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5820_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5821_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5822_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5823_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5824_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5825_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5826_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5827_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5828_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5829_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5830_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5831_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5854_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5875_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5874_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5873_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5872_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5871_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5870_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5869_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5868_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5867_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5866_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5865_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5864_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5863_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5862_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5861_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5860_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5859_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5856_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_5857_b_805_tn_0,,Hoboken,0,,p_4502,,,
859,c_2553_b_805_d_31,t_10025_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10023_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10024_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10026_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10027_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10028_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10029_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10030_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10031_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10032_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10033_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10034_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10035_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10036_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10037_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10038_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10039_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10040_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10041_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10042_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10043_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10044_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10045_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10046_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10047_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10048_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10049_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10050_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10051_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10052_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10053_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10054_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10055_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10056_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10057_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10058_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10059_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10060_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10061_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10062_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10063_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10064_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10065_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10066_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10067_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10068_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10069_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10070_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10071_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10072_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10073_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10074_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10075_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10076_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10077_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10078_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10079_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10080_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10081_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10082_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10083_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10084_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10085_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10086_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10087_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10088_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10089_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10090_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10091_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10092_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10093_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10094_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10095_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10096_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10097_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10098_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10099_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10100_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10101_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10102_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10103_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10104_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10105_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10106_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10107_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10108_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10109_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10110_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10111_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10112_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10113_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10114_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10115_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10116_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10117_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10118_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10119_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10120_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10121_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10122_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10123_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10124_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10125_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10126_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10127_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10128_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10129_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2553_b_805_d_31,t_10130_b_805_tn_0,,33rd Street,1,,p_4493,,,
859,c_2571_b_none_d_0,t_5915_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5917_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5918_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5919_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5920_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5921_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5922_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5923_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5924_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5925_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5926_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5927_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5928_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5929_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5930_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5931_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5932_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5933_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5934_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5935_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5936_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5937_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5938_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5939_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5940_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5941_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5942_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5943_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5944_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5945_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5946_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5947_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5948_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5949_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5950_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5951_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5952_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5953_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5954_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5955_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5956_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5957_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5958_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5959_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5960_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5961_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5962_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5963_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5964_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5965_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5966_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5967_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5968_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5969_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5970_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5971_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5972_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5973_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5974_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5876_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5877_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5878_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5879_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5880_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5881_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5882_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5883_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5884_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5885_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5886_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5887_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5888_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5889_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5890_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5891_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5892_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5893_b_none_tn_0,,Hoboken,0,,p_4502,,,
859,c_2571_b_none_d_0,t_5894_b_none_tn_0,,Hoboken,0,,p_4502,,,
